Date,High,Low,Open,Close,Volume,AdjClose,%Change,MA5,MA10,MA15,MA20,MA25,MA30,MA50,MA100,MA200,EMA5,EMA10,EMA15,EMA20,EMA25,EMA30,EMA50,EMA100,EMA200,UpperBand,LowerBand,Sto%K,Sto%D,CCI,ROC,ForceIndex,RSI(14),Rating
2/8/2016,186.1199951,182.8000031,185.7700043,185.4199982,191526700,171.4937134,-0.0135,-0.0289,-0.0259,-0.0214,-0.0243,0,0,0,0,0,-0.0168,-0.0213,-0.023,-0.0242,-0.0251,-0.0257,-0.0274,-0.0288,-0.0296,-0.0501,0.003,-70.25289534,-50.45003683,-116.9256034,-2.513135645,-4800.558754,36.72257647,Hold
2/9/2016,186.9400024,183.1999969,183.3600006,185.4299927,184513100,171.5029907,0.0001,-0.0204,-0.0247,-0.0205,-0.0225,-0.0304,0,0,0,0,-0.0112,-0.0174,-0.02,-0.0217,-0.0229,-0.0237,-0.0257,-0.0274,-0.0283,-0.0494,0.0059,-95.89994482,-73.04978243,-109.5196974,-1.435166526,-6280.078592,36.74844723,Hold
2/10/2016,188.3399963,185.1199951,186.4100037,185.2700043,148214100,171.3549652,-0.0009,-0.0163,-0.0231,-0.0205,-0.0217,-0.0281,0,0,0,0,-0.0081,-0.015,-0.0182,-0.0203,-0.0217,-0.0227,-0.025,-0.0269,-0.028,-0.0481,0.0063,-97.15652825,-87.76978947,-78.04871645,-2.030581335,-11583.47831,36.49208343,Hold
2/11/2016,184.1000061,181.0899963,182.3399963,182.8600006,219058900,169.1259766,-0.013,-0.0228,-0.0343,-0.0331,-0.0322,-0.0375,0,0,0,0,-0.0141,-0.0228,-0.0272,-0.0298,-0.0315,-0.0328,-0.0356,-0.0378,-0.039,-0.0617,-0.0009,-88.68802745,-93.91483351,-131.8458853,-5.606038167,-21861.16637,32.7833394,Buy
2/12/2016,186.6499939,183.9600067,184.9600067,186.6300049,127632400,172.612854,0.0206,0.0067,-0.0112,-0.0118,-0.0107,-0.0143,0,0,0,0,0.0041,-0.0022,-0.0062,-0.0088,-0.0106,-0.0119,-0.0148,-0.0172,-0.0185,-0.0402,0.0206,-62.84016962,-82.89490844,-58.68253428,-3.625072437,-4167.002329,42.60945869,Hold
2/16/2016,189.8099976,187.6300049,188.7700043,189.7799988,120250700,175.5262299,0.0169,0.0252,0.0093,0.0062,0.0074,0.0039,0,0,0,0,0.014,0.012,0.0092,0.0071,0.0056,0.0044,0.0017,-0.0006,-0.0018,-0.0228,0.0394,-41.24361908,-64.25727205,13.02851053,-0.199838266,-1690.566749,49.28092017,Hold
2/17/2016,193.3200073,191.0099945,191.1600037,192.8800049,136009500,178.3934174,0.0163,0.037,0.0279,0.0219,0.0233,0.0207,0.0132,0,0,0,0.0201,0.0232,0.0224,0.0212,0.0201,0.0193,0.0171,0.0151,0.0139,-0.0089,0.0577,-19.98945798,-41.35774889,74.8323785,0.825920781,1610.173503,54.84428621,Hold
2/18/2016,193.2700043,191.7200012,193.1999969,192.0899963,102343000,177.6627197,-0.0041,0.0246,0.0222,0.0167,0.0178,0.0164,0.0104,0,0,0,0.0106,0.0155,0.0158,0.0153,0.0146,0.014,0.0122,0.0104,0.0094,-0.0142,0.0519,-25.40604311,-28.87970672,66.3189684,0.255725935,3918.754947,53.24147405,Hold
2/19/2016,192.1799927,190.4499969,191.1699982,192,114793000,177.5794983,-0.0005,0.0167,0.0213,0.0149,0.0156,0.0162,0.0116,0,0,0,0.0067,0.0122,0.0134,0.0133,0.0129,0.0125,0.0111,0.0095,0.0086,-0.0164,0.0498,-26.02295491,-23.806152,52.40290095,2.154829323,6986.055074,53.05130951,Hold
2/22/2016,194.9499969,193.7899933,193.8699951,194.7799988,103640300,180.1507568,0.0145,0.0215,0.0359,0.0285,0.0289,0.0303,0.0275,0,0,0,0.0141,0.0219,0.0244,0.0252,0.0253,0.0252,0.0243,0.0232,0.0224,-0.0058,0.0661,-6.776619485,-19.4018725,105.3913828,5.048023794,8962.570743,58.03818943,Hold
2/23/2016,194.3200073,192.1799927,194,192.3200073,111455300,177.8754578,-0.0126,0.0001,0.0191,0.0151,0.0147,0.0166,0.0144,0,0,0,0.0009,0.0073,0.01,0.011,0.0113,0.0113,0.0108,0.0098,0.0092,-0.0197,0.0516,-23.19291798,-18.66416413,69.97957936,3.715659426,7267.434537,52.7033531,Hold
2/24/2016,193.5299988,189.3200073,190.6300049,193.1999969,150812200,178.6893616,0.0046,0.002,0.02,0.0203,0.0181,0.0203,0.019,0,0,0,0.0036,0.0097,0.0128,0.0141,0.0146,0.0148,0.0146,0.0139,0.0133,-0.0173,0.0561,-17.32059639,-15.76337795,48.68861625,4.280235681,14422.75133,54.32085387,Hold
2/25/2016,195.5500031,192.8300018,193.7299957,195.5399933,110728300,180.8536224,0.0121,0.0138,0.0282,0.0315,0.0296,0.0316,0.0311,0,0,0,0.0105,0.0179,0.0218,0.0237,0.0247,0.0251,0.0255,0.0252,0.0248,-0.0081,0.0703,-1.634673524,-14.04939597,86.38585591,6.934266464,9124.862792,58.39537833,Hold
2/26/2016,196.6799927,194.8999939,196.5700073,195.0899963,129833700,180.437439,-0.0023,0.0079,0.0203,0.0276,0.0253,0.027,0.0284,0,0,0,0.0054,0.0127,0.017,0.0193,0.0205,0.0211,0.022,0.0219,0.0217,-0.0136,0.0673,-4.185744236,-7.713671384,87.54671542,4.533025658,6376.404498,57.33625106,Hold
2/29/2016,196.2299957,193.3300018,195.1100006,193.5599976,125918100,179.0223389,-0.0078,-0.0032,0.0059,0.0183,0.0156,0.0172,0.0192,0,0,0,-0.0017,0.0039,0.0079,0.0102,0.0115,0.0122,0.0132,0.0134,0.0132,-0.0228,0.0571,-13.26271941,-6.361045724,60.25675401,1.991787217,791.9260144,53.76549379,Hold
3/1/2016,198.2100067,194.4499969,195.0099945,198.1100006,141799700,183.2306061,0.0235,0.0215,0.0258,0.0402,0.0395,0.0404,0.0429,0,0,0,0.0144,0.0224,0.0275,0.0305,0.0323,0.0334,0.0352,0.0358,0.0359,-0.0029,0.0857,12.50355399,-1.648303218,87.24778202,2.711528706,7895.246144,61.45354563,Hold
3/2/2016,199.0599976,197.25,197.7400055,199,102415000,184.0537872,0.0045,0.02,0.026,0.0402,0.043,0.0428,0.0457,0,0,0,0.0126,0.022,0.028,0.0316,0.0339,0.0353,0.0378,0.039,0.0393,-0.0035,0.094,16.49299217,5.244608916,95.76935873,3.597303652,6630.643018,62.7580899,Hold
3/3/2016,199.8000031,198.1100006,198.7899933,199.7799988,95172200,184.775177,0.0039,0.0179,0.0268,0.0394,0.0447,0.045,0.0477,0,0,0,0.011,0.0211,0.0279,0.0321,0.0348,0.0366,0.0398,0.0415,0.0421,-0.0057,0.1003,5.146278261,11.38094147,106.1593239,4.052088659,4401.162409,63.9107763,Hold
3/4/2016,201.3500061,199.0299988,200.0099945,200.4299927,129293600,185.3763428,0.0033,0.0169,0.0261,0.0376,0.0457,0.0458,0.0486,0,0,0,0.0095,0.0199,0.0272,0.0319,0.035,0.0371,0.041,0.0433,0.0441,-0.0083,0.106,-16.42610721,1.737721073,118.0804307,2.900673874,9698.164261,64.88614034,Hold
3/7/2016,201.0700073,199.25,199.3399963,200.5899963,100219000,185.5243378,0.0008,0.0122,0.0225,0.0321,0.0442,0.0442,0.0469,0,0,0,0.0068,0.0169,0.0244,0.0295,0.0329,0.0353,0.0398,0.0426,0.0436,-0.0119,0.107,-31.55170358,-14.27717751,104.7776533,4.300132295,6849.944794,65.1359473,Hold
3/8/2016,199.9199982,198.2100067,199.3200073,198.3999939,123974900,183.4988251,-0.0109,-0.0059,0.0083,0.016,0.0294,0.0313,0.0337,0,0,0,-0.0028,0.0047,0.0115,0.0165,0.0199,0.0223,0.0271,0.0301,0.0313,-0.0243,0.0893,-48.3888848,-32.12223186,64.14950782,2.691522013,3279.387324,58.95417303,Hold
3/9/2016,199.7899933,198.4299927,199.3600006,199.3800049,94801200,184.4052429,0.0049,-0.0013,0.0102,0.018,0.031,0.0354,0.0368,0,0,0,0.0014,0.0079,0.0144,0.0194,0.0229,0.0255,0.0306,0.034,0.0354,-0.0208,0.0886,-40.8542386,-40.26494233,62.05659883,1.963809425,3761.525763,60.74939014,Hold
3/10/2016,201.0700073,197.3800049,199.9600067,199.5399933,156838700,184.5532074,0.0008,-0.0009,0.0078,0.0166,0.0281,0.0342,0.036,0,0,0,0.0015,0.0071,0.0133,0.0182,0.0218,0.0245,0.0299,0.0337,0.0352,-0.0204,0.0817,-39.62427606,-42.95579982,57.27038645,2.280994707,8674.542302,61.04887966,Hold
3/11/2016,202.8099976,199.5200043,201.2599945,202.7599945,137964500,187.5313721,0.0161,0.0155,0.022,0.0304,0.0409,0.0491,0.0506,0,0,0,0.0117,0.0191,0.0259,0.0312,0.0352,0.0381,0.0443,0.0487,0.0505,-0.0025,0.0882,-13.25898109,-31.24583192,94.51399317,4.753056662,5933.530296,66.57677152,Hold
3/14/2016,203.0399933,201.7700043,202.1600037,202.5,73612000,187.290863,-0.0013,0.0118,0.0168,0.0253,0.0343,0.0454,0.0468,0,0,0,0.0069,0.0145,0.0214,0.027,0.0311,0.0343,0.0409,0.0457,0.0478,-0.0054,0.0772,-14.78969653,-22.55765123,96.84649247,2.215927265,2382.876242,65.76505914,Hold
3/15/2016,202.5299988,201.0500031,201.3600006,202.1699982,93169100,186.985672,-0.0016,0.0082,0.0106,0.021,0.0284,0.0405,0.0435,0,0,0,0.0035,0.0105,0.0172,0.0228,0.0271,0.0303,0.0374,0.0426,0.0449,-0.0093,0.0691,-57.24128036,-28.42998599,80.29203975,1.592949979,2059.498292,64.68729557,Hold
3/16/2016,203.8200073,201.5500031,201.6000061,203.3399963,129303200,188.0678253,0.0058,0.0103,0.0144,0.0235,0.0311,0.043,0.0481,0.053,0,0,0.0062,0.0133,0.0202,0.0259,0.0304,0.0338,0.0414,0.0471,0.0496,-0.0075,0.0728,-50.16371552,-40.73156414,93.33037597,1.781975463,3480.173057,66.76699061,Hold
3/17/2016,205.2299957,202.7700043,203.2400055,204.6300049,134278500,189.26091,0.0063,0.0127,0.0186,0.0265,0.0349,0.0457,0.0523,0.0594,0,0,0.0083,0.0161,0.0232,0.0292,0.0339,0.0376,0.0457,0.052,0.0548,-0.0043,0.0773,-34.19406625,-47.19968738,109.4643718,2.095503236,5017.41319,68.93895131,Hold
3/18/2016,204.7799988,203.8000031,204.1699982,204.3800049,138372400,190.0046387,0.0039,0.0116,0.0202,0.0274,0.0357,0.0457,0.054,0.0632,0,0,0.0082,0.0164,0.0238,0.03,0.0349,0.0388,0.0475,0.0543,0.0575,-0.0034,0.078,-41.23709443,-41.86495873,114.4189757,2.414939709,9002.250416,70.244455,Hold
3/21/2016,204.9400024,203.8000031,204.0700073,204.6699982,72926700,190.2742462,0.0014,0.0104,0.0191,0.0253,0.0337,0.0424,0.053,0.064,0,0,0.0064,0.0145,0.022,0.0284,0.0335,0.0375,0.0467,0.054,0.0575,-0.0066,0.0773,-87.41550776,-54.28222281,104.2760402,3.69235124,4280.070427,70.72481176,Hold
3/22/2016,205.2299957,203.5700073,203.7599945,204.5599976,97471900,190.1719818,-0.0005,0.0066,0.0159,0.0207,0.0303,0.0378,0.0493,0.0621,0,0,0.0039,0.0114,0.0187,0.0251,0.0303,0.0344,0.044,0.0518,0.0555,-0.0082,0.0718,-91.82205704,-73.49155308,89.616359,3.127209834,5476.726178,70.26148174,Hold
3/23/2016,204.3300018,203.0099945,204.1100006,203.2100067,81052500,188.9169617,-0.0066,-0.0034,0.0057,0.0114,0.0201,0.0277,0.0388,0.0536,0,0,-0.0018,0.0039,0.0105,0.0165,0.0216,0.0257,0.0354,0.0435,0.0474,-0.0152,0.058,-107.8095934,-95.68238607,53.86785373,2.364496577,1123.05501,64.66282077,Hold
3/24/2016,203.1600037,201.7400055,202,203.1199951,84360900,188.8332672,-0.0004,-0.0047,0.0028,0.0092,0.0168,0.0249,0.035,0.0519,0,0,-0.0015,0.0028,0.0088,0.0145,0.0195,0.0235,0.0334,0.0417,0.0458,-0.0168,0.0529,-108.8757661,-102.8358055,22.31012251,0.694227919,1301.186044,64.29488334,Hold
3/28/2016,203.8600006,202.7100067,203.6100006,203.2400055,62408200,188.9448395,0.0006,-0.0037,0.0011,0.0084,0.0152,0.023,0.0324,0.0513,0,0,-0.0006,0.0028,0.0082,0.0137,0.0185,0.0225,0.0325,0.0411,0.0453,-0.0159,0.0483,-107.4544617,-108.0466071,34.77479001,0.883105782,1222.68116,64.58419152,Hold
3/29/2016,205.25,202.3999939,202.7599945,205.1199951,92922900,190.6925964,0.0093,0.0067,0.0096,0.0164,0.0223,0.0299,0.0382,0.0594,0,0,0.0057,0.0098,0.0153,0.0208,0.0257,0.0298,0.0401,0.0492,0.0537,-0.0043,0.0504,-84.97347645,-100.4345681,58.87337295,1.982464431,2439.013441,68.84306259,Hold
3/30/2016,206.8699951,205.5899963,206.3000031,206.0200043,86365300,191.5292816,0.0044,0.0106,0.0122,0.019,0.0236,0.0321,0.0393,0.0625,0,0,0.0067,0.0116,0.0172,0.0228,0.0278,0.032,0.0427,0.0522,0.0569,-0.0031,0.0517,-61.65152041,-84.69315285,115.5591988,1.840536143,1959.085922,70.66190457,Hold
3/31/2016,206.4100037,205.3300018,205.9100037,205.5200043,94584100,191.0644836,-0.0024,0.0068,0.0074,0.0136,0.0188,0.0266,0.0338,0.0578,0,0,0.0029,0.0075,0.0129,0.0183,0.0233,0.0275,0.0384,0.0482,0.0531,-0.0074,0.0465,-115.0412403,-87.22207905,99.85180144,0.952956217,1002.444827,68.27736893,Hold
4/1/2016,207.1399994,203.9799957,204.3500061,206.9199982,114423500,192.3659973,0.0068,0.0113,0.0126,0.0181,0.0238,0.0308,0.0385,0.063,0,0,0.0064,0.0117,0.0173,0.0228,0.0278,0.0322,0.0434,0.0537,0.0589,-0.0033,0.0525,-142.594597,-106.4291192,96.81657766,1.242789997,2393.454818,71.20737752,Hold
4/4/2016,207.0700073,205.8899994,206.8300018,206.25,63497000,191.7430878,-0.0032,0.0043,0.0077,0.012,0.0185,0.025,0.0324,0.0571,0,0,0.0021,0.0069,0.0122,0.0176,0.0226,0.0269,0.0383,0.0488,0.0542,-0.0087,0.0472,-152.823003,-136.8196134,99.05870993,0.771960253,997.6051495,67.97153267,Hold
4/5/2016,206.2599945,203.8899994,204.6699982,204.1900024,99662200,189.8280334,-0.01,-0.0086,-0.0033,0.0004,0.0066,0.0123,0.0195,0.0444,0,0,-0.0053,-0.0026,0.0018,0.0067,0.0114,0.0155,0.0267,0.0372,0.0428,-0.0193,0.0339,-209.6954791,-168.3710264,17.67212784,-0.180861745,907.9941769,59.08236025,Hold
4/6/2016,206.4900055,203.9799957,204.1900024,206.4199982,91839800,191.9011383,0.0109,0.0031,0.0078,0.0105,0.0164,0.021,0.0288,0.0542,0,0,0.0037,0.0068,0.0112,0.016,0.0207,0.0248,0.0362,0.0472,0.053,-0.0071,0.0412,-182.2014502,-181.5733107,53.60534696,1.579623454,2817.526677,64.49542737,Hold
4/7/2016,205.5599976,203.0899963,205.1399994,203.9499969,113859000,189.6048889,-0.012,-0.0093,-0.0051,-0.0033,0.002,0.0069,0.014,0.0395,0,0,-0.0055,-0.0043,-0.0008,0.0035,0.0078,0.0117,0.0228,0.0337,0.0395,-0.018,0.023,-224.7246351,-205.5405214,-29.06411454,0.408625935,751.5256902,55.70500884,Hold
4/8/2016,205.8500061,203.8699951,205.3399963,204.5,95040600,190.1162262,0.0027,-0.0051,-0.0028,-0.0012,0.0034,0.0084,0.0147,0.0407,0,0,-0.0019,-0.0013,0.0016,0.0056,0.0097,0.0135,0.0245,0.0355,0.0414,-0.0128,0.0201,-215.2554155,-207.3938336,0.643208407,0.619962272,-547.7857336,57.10698394,Hold
4/11/2016,206.0700073,203.9100037,205.25,204.0200043,83757500,189.6699829,-0.0023,-0.0051,-0.0058,-0.0038,-0.0005,0.0049,0.0107,0.0365,0,0,-0.0028,-0.003,-0.0006,0.0029,0.0068,0.0104,0.0211,0.0321,0.0381,-0.0156,0.0152,-223.5191894,-221.1664133,-3.999377117,-0.536262836,-1557.302114,55.45732738,Hold
4/12/2016,206.25,203.6999969,204.2200012,205.9199982,115350600,191.4363403,0.0093,0.0064,0.0031,0.0056,0.0083,0.0134,0.0184,0.0444,0,0,0.0043,0.0051,0.0076,0.0111,0.0149,0.0185,0.0293,0.0406,0.0468,-0.006,0.023,-190.8088298,-209.8611449,27.24231262,-0.048525888,428.9389224,60.34091095,Hold
4/13/2016,208.1000061,206.8399963,207,208,96336400,193.3700409,0.0101,0.0148,0.0128,0.0153,0.0174,0.0223,0.0264,0.0536,0,0,0.0096,0.0125,0.0155,0.0192,0.0231,0.0269,0.038,0.0497,0.0562,0.003,0.0321,-131.6032043,-181.9770745,129.8352434,1.206690645,967.2594385,64.88040241,Hold
4/14/2016,208.6000061,207.6000061,208.0700073,208.0099945,65212900,193.379303,0,0.0133,0.0119,0.0142,0.0157,0.0202,0.0247,0.052,0,0,0.0064,0.0102,0.0136,0.0174,0.0214,0.0251,0.0364,0.0484,0.0551,0.001,0.0308,-145.4947283,-155.9689208,129.9960333,0.526759239,1067.023389,64.90112585,Hold
4/15/2016,208.1699982,207.3999939,208.0099945,207.7799988,75761600,193.1654968,-0.0011,0.0082,0.0095,0.0115,0.0132,0.0172,0.0218,0.0488,0,0,0.0035,0.0074,0.0109,0.0147,0.0186,0.0224,0.0337,0.0459,0.0528,-0.0021,0.029,-148.9432079,-142.0137135,101.7860552,0.741830683,2528.515655,63.96283779,Hold
4/18/2016,209.2799988,207,207.7799988,209.2400055,82531000,194.5228119,0.007,0.0121,0.0162,0.0171,0.0192,0.0225,0.0275,0.0543,0,0,0.007,0.0118,0.0157,0.0197,0.0238,0.0276,0.0392,0.0518,0.059,0.0018,0.0373,-138.4035714,-144.2805025,113.9392022,2.473174461,2163.693426,67.20433433,Hold
4/19/2016,210.1999969,208.9400024,209.7400055,209.8999939,88316100,195.1363678,0.0032,0.0102,0.0179,0.0183,0.0212,0.0242,0.0291,0.0557,0,0,0.0068,0.0123,0.0165,0.0207,0.0249,0.0288,0.0407,0.0537,0.0611,0.0016,0.0417,-111.8653707,-133.0707167,130.987397,1.68588343,4885.186421,68.58014087,Hold
4/20/2016,210.9199982,209.3899994,209.9499969,210.1000061,81100300,195.3223419,0.001,0.0073,0.0161,0.0177,0.0209,0.0235,0.0283,0.0543,0,0,0.0051,0.0108,0.0153,0.0196,0.0238,0.0278,0.0399,0.0532,0.0608,-0.0006,0.0434,-99.20373694,-116.490893,118.3466409,3.015456529,4222.175469,69.00458586,Sell
4/21/2016,210.25,208.6499939,210.1199951,208.9700012,85695000,194.2718048,-0.0054,-0.0002,0.0088,0.0109,0.0141,0.0162,0.0207,0.0459,0,0,-0.0002,0.0044,0.0086,0.0127,0.0168,0.0208,0.0328,0.0463,0.054,-0.0071,0.0361,-112.6205551,-107.8965543,77.2569593,2.185809542,3943.531277,63.76448545,Hold
4/22/2016,209.2899933,207.9100037,208.5500031,208.9700012,99251700,194.2718048,0,-0.0011,0.0064,0.0098,0.0127,0.0149,0.0189,0.0433,0,0,-0.0001,0.0036,0.0075,0.0115,0.0155,0.0194,0.0314,0.0451,0.053,-0.0078,0.034,-112.6205551,-108.1482824,51.87193597,2.426225715,2814.246697,63.76448545,Hold
4/25/2016,208.6600037,207.5399933,208.2599945,208.6100006,66166500,193.937149,-0.0017,-0.0039,0.0025,0.0074,0.0095,0.0121,0.0154,0.039,0,0,-0.0012,0.0015,0.005,0.0088,0.0127,0.0165,0.0284,0.0421,0.0502,-0.0098,0.0295,-116.8945741,-114.0452281,30.87424618,1.306339596,375.2356169,62.02436131,Hold
4/26/2016,209.5200043,208.3600006,209.0399933,208.9199982,75864200,194.225296,0.0015,-0.0019,0.0018,0.0081,0.0097,0.0128,0.0158,0.0378,0,0,0.0002,0.0025,0.0057,0.0093,0.0131,0.0168,0.0287,0.0425,0.0508,-0.0096,0.0297,-113.214537,-114.2432221,45.74138232,0.442289366,641.8058534,62.96160804,Hold
4/27/2016,209.8099976,208.0500031,208.4700012,209.3500061,77329400,194.625061,0.0021,0.0011,0.0024,0.0087,0.0108,0.014,0.0167,0.0375,0,0,0.0015,0.0037,0.0068,0.0103,0.014,0.0176,0.0295,0.0435,0.0519,-0.0089,0.0313,-125.6916119,-118.600241,43.21971882,0.64420444,1128.672245,64.27880357,Hold
4/28/2016,209.7599945,206.9600067,208.4600067,207.4499969,97216200,192.8587036,-0.0091,-0.0072,-0.0073,-0.0014,0.0008,0.0039,0.0061,0.026,0,0,-0.0051,-0.0044,-0.0021,0.001,0.0044,0.0079,0.0193,0.0332,0.0416,-0.0182,0.0207,-150.156392,-129.6875136,-3.435117229,-0.158824023,-1617.78283,54.9757087,Hold
4/29/2016,207.1300049,205.0299988,206.7200012,206.3300018,142424100,191.8174896,-0.0054,-0.0112,-0.0124,-0.0079,-0.005,-0.0024,-0.0002,0.0189,0,0,-0.007,-0.008,-0.0065,-0.004,-0.0009,0.0023,0.0132,0.0269,0.0353,-0.0241,0.0148,-164.5776359,-146.8085466,-107.4772339,-1.390748077,-4726.882369,50.34973709,Hold
5/2/2016,208.1799927,206.4100037,206.9199982,207.9700012,62188000,193.3421478,0.0079,-0.0008,-0.0039,-0.0006,0.003,0.0049,0.0073,0.0255,0,0,0.0006,-0.0001,0.0012,0.0036,0.0065,0.0096,0.0204,0.0342,0.0427,-0.0161,0.0229,-198.4355206,-171.0565162,-59.71500093,-0.9194698,-1231.443102,56.16619372,Hold
5/3/2016,206.8000031,205.2799988,206.5200043,206.1600037,106422100,191.6594391,-0.0087,-0.0089,-0.012,-0.0106,-0.0061,-0.0047,-0.002,0.0148,0,0,-0.0054,-0.0072,-0.0066,-0.0047,-0.0021,0.0007,0.0111,0.0246,0.033,-0.0239,0.0123,-227.0044326,-196.6725297,-126.1718277,-1.875311752,-2780.134462,49.30154096,Hold
5/4/2016,205.8500061,204.4199982,204.9900055,205.0099945,92243800,190.590332,-0.0056,-0.0118,-0.0157,-0.0162,-0.0121,-0.0105,-0.0078,0.0079,0,0,-0.0073,-0.0105,-0.0106,-0.0093,-0.0071,-0.0045,0.0052,0.0184,0.0268,-0.0304,0.0069,-212.7640944,-212.7346825,-137.1082606,-1.895011364,-3395.930387,45.49683018,Hold
5/5/2016,205.9799957,204.4700012,205.5599976,204.9700012,67619200,190.5531616,-0.0002,-0.0078,-0.0135,-0.0154,-0.012,-0.0105,-0.0081,0.0064,0,0,-0.005,-0.0087,-0.0095,-0.0086,-0.0067,-0.0044,0.0048,0.0177,0.0261,-0.0295,0.0062,-213.3359469,-217.7014913,-111.0094036,-1.914144563,-2288.225226,45.36574606,Hold
5/6/2016,205.7700043,203.8800049,204.0599976,205.7200012,89315000,191.2503967,0.0037,-0.0018,-0.008,-0.0109,-0.0086,-0.0067,-0.0047,0.0088,0,0,-0.0009,-0.0042,-0.0051,-0.0045,-0.0029,-0.0007,0.0081,0.0209,0.0293,-0.0254,0.0088,-179.3980142,-201.8326852,-94.29889851,-1.385372701,-2657.031303,48.37066017,Hold
5/9/2016,206.3999939,205.3600006,205.5700073,205.8899994,74374900,191.408432,0.0008,-0.0004,-0.0056,-0.0094,-0.0081,-0.0057,-0.0043,0.0085,0,0,-0.0001,-0.0028,-0.0038,-0.0033,-0.0019,0.0001,0.0086,0.0212,0.0297,-0.0235,0.0078,-177.1531928,-189.9623846,-56.99340749,-1.450307489,-2392.364623,49.05462115,Hold
5/10/2016,208.4700012,206.6399994,206.7200012,208.4499969,77472200,193.7883911,0.0124,0.0141,0.0081,0.004,0.0038,0.0067,0.0076,0.0199,0,0,0.0082,0.0079,0.0075,0.0082,0.0097,0.0117,0.0203,0.0331,0.0417,-0.0114,0.0194,-158.4241995,-171.6584688,25.78638338,-0.429888072,720.2493594,58.06446173,Hold
5/11/2016,208.5399933,206.5,207.9100037,206.5,81727000,191.9755249,-0.0094,0.0024,-0.0011,-0.0049,-0.0062,-0.0035,-0.0023,0.0088,0,0,-0.0008,-0.0013,-0.0017,-0.0011,0.0003,0.0021,0.0103,0.0229,0.0314,-0.0214,0.0095,-200.7503319,-178.775908,5.469813007,-0.457940811,129.1574919,50.70798883,Hold
5/12/2016,207.4900055,205.3699951,207.2899933,206.5599976,89586300,192.0312958,0.0003,0.0012,0.0006,-0.0035,-0.0056,-0.0032,-0.0021,0.0082,0,0,-0.0004,-0.0008,-0.0012,-0.0007,0.0005,0.0022,0.0101,0.0226,0.0312,-0.021,0.0103,-199.8098439,-186.3281251,-21.19364163,0.111463325,-1174.343851,50.9140248,Hold
5/13/2016,206.8600006,204.3800049,206.2100067,204.7599945,96474600,190.3578949,-0.0087,-0.009,-0.0077,-0.0114,-0.0139,-0.0124,-0.011,-0.0015,0,0,-0.0061,-0.0078,-0.0087,-0.0085,-0.0076,-0.0061,0.0013,0.0134,0.0218,-0.0303,0.0031,-228.0291178,-209.5297645,-64.85567863,-1.54350873,-1255.659551,44.85559171,Hold
5/16/2016,207.3399963,204.8899994,204.9600067,206.7799988,77486800,192.2358398,0.0099,0.0017,0.0028,-0.0003,-0.0034,-0.0027,-0.0009,0.0078,0,0,0.0025,0.0016,0.001,0.0011,0.002,0.0035,0.0107,0.0228,0.0314,-0.0196,0.0133,-196.3605299,-208.0664972,-10.44480058,0.30074217,1275.051348,51.7888576,Hold
5/17/2016,206.8000031,204.2299957,206.4600067,204.8500061,114924900,190.4415894,-0.0093,-0.0085,-0.006,-0.0091,-0.0121,-0.0125,-0.0103,-0.0023,0,0,-0.0046,-0.0063,-0.0073,-0.0074,-0.0068,-0.0055,0.0012,0.013,0.0214,-0.028,0.0042,-228.5448851,-217.6448442,-60.67019483,-0.078043138,-128.2243147,45.85656221,Hold
5/18/2016,206.3000031,203.6300049,204.4400024,204.9100037,120062100,190.4973755,0.0003,-0.0048,-0.005,-0.0075,-0.0107,-0.0121,-0.0101,-0.0026,0,0,-0.0029,-0.0049,-0.0062,-0.0065,-0.006,-0.0049,0.0015,0.0129,0.0213,-0.0258,0.0049,-267.4676255,-230.7910135,-75.6408512,-0.029275889,-904.0931145,46.06343225,Hold
5/19/2016,204.5399933,202.7799988,204.0599976,204.1999969,115430500,189.8373108,-0.0035,-0.0067,-0.0084,-0.0095,-0.0128,-0.0149,-0.0133,-0.0067,0,0,-0.0042,-0.0069,-0.0084,-0.009,-0.0087,-0.0078,-0.0019,0.0092,0.0175,-0.0282,0.003,-224.6996585,-240.2373897,-121.1702677,-0.738866931,-1813.553075,43.92493901,Buy
5/20/2016,206.1000061,204.8600006,204.9199982,205.4900055,104990400,191.0365753,0.0063,0.0019,-0.0018,-0.0022,-0.0055,-0.0079,-0.0071,-0.001,0,0,0.0014,-0.0005,-0.0019,-0.0025,-0.0023,-0.0014,0.0042,0.0152,0.0235,-0.0202,0.0097,-203.879074,-232.0154527,-15.44524946,-0.194273933,-2889.142411,48.59448313,Hold
5/23/2016,205.8399963,204.9900055,205.5099945,205.2100067,58682600,190.7762756,-0.0014,-0.0002,-0.0031,-0.0033,-0.006,-0.0089,-0.0086,-0.0031,0,0,0,-0.0015,-0.0028,-0.0035,-0.0033,-0.0026,0.0027,0.0135,0.0218,-0.0201,0.0085,-208.39817,-212.3256342,-20.80622944,-1.55433226,-703.7506507,47.66666505,Hold
5/24/2016,208.2400055,206.1399994,206.1699982,207.8699951,93537800,193.2491455,0.013,0.0143,0.0102,0.0106,0.0077,0.0048,0.004,0.0095,0,0,0.0086,0.0093,0.0088,0.0085,0.0088,0.0096,0.0151,0.026,0.0344,-0.0058,0.0216,-165.4663604,-192.5812015,95.60629087,0.663428636,1139.149846,56.21882122,Hold
